Pair_Speaker_turn,PairID,PersonID,Speaker,Speaker_original,Turn,Word,Start Time,End Time,Backchannel,Overlap,Contested,Duration,Sentiment,word_count,MergeKey,Cluster,word_count_scaled,Sentiment_scaled,Contested_scaled,StageCluster,Stage
20240521_1823_WBLMay1C89Q6_B_B_1,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,1,hi can you hear me,2.1146193,3.2317767,0.0,0.0,0.0,1.1171574,0.0,5,1C89Q6,Cluster 1,0.004036326942482341,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_2,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,2,yes,3.9440322,4.262742,0.0,0.0,0.0,0.3187098000000001,0.0,1,1C89Q6,Cluster 1,0.0,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_3,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,3,okay awesome,5.1469035,5.865076,0.0,0.0,0.0,0.7181725000000005,0.75,2,1C89Q6,Cluster 1,0.0010090817356205853,0.875,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_4,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,4,okay,9.202742,9.362097,0.0,0.0,0.0,0.1593549999999997,0.5,1,1C89Q6,Cluster 1,0.0,0.75,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_5,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,5,do we just start,13.844771,14.642741,0.0,0.0,0.0,0.7979699999999994,0.0,4,1C89Q6,Cluster 1,0.0030272452068617556,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_6,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,6,i think so i've never done one of these before so,15.355,19.135,0.0,0.0,0.0,3.780000000000001,0.0,11,1C89Q6,Cluster 1,0.010090817356205853,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_7,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,7,okay cool well i would like to offer you a hundred thousand dollars for the portfolio and i understand that you're seeking sa is that correct okay so we're you're we can offer you four months of paid sa with ten thousand dollars a month as your pay but we want to emphasize that we really really value your contributions to the university and your return back to the university to continue you know contributing valuable research is of up utmost importance to us so we wanna make sure that like whatever comes out of this deal we we have you coming back to continue contributing,19.673872,60.37015,0.0,0.0,0.0,40.69627800000001,0.25625,106,1C89Q6,Cluster 1,0.10595358224016145,0.628125,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_7,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,7,yes,33.674732,33.99402,1.0,0.0,0.0,0.3192880000000002,0.0,1,1C89Q6,Cluster 1,0.0,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_8,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,8,thank you for your offer although this sounds like a great deal based on what you presented i would like to request a greater amount a much greater amount in fact in comparison due to the fact that i am a high profile profile scientist and there is like a great likelihood that i'll be snatched up quickly if things don't work out and due to my research being like a great like having an immense strain on my mental and like physical health i am wishing to take a twenty month month vertical and would like to request a s of a five hundred thousand dollars in order to due to it being such like a elongated mathematical that requires significant funding in order to make the trip happen,63.432487,139.1931,0.0,0.0,0.0,75.76061299999998,0.2370833333333333,130,1C89Q6,Cluster 1,0.1301715438950555,0.6185416666666667,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_9,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,9,i understand i understand completely so understanding that having you come back is like our number one priority we're willing to accommodate for your needs and we understand that the research that you do is very typical and we value your health and your mental health of course so what we can do is we can offer you said twenty months of radicals is what you would like,141.04999,165.36688,0.0,0.0,0.0,24.31689,0.0066666666666666,68,1C89Q6,Cluster 1,0.0676084762865792,0.5033333333333333,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_10,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,10,we said i said twenty one month savannah,165.84425,168.32094,0.0,0.0,0.0,2.476690000000019,0.0,8,1C89Q6,Cluster 1,0.007063572149344097,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_11,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,11,twenty one months of sa medical okay well we can offer you that amount just that only six months of that can be paid and it's ten thousand dollars per per month is the payment rate that is like the only i i will lose my job otherwise,168.73254,184.855,0.0,0.0208333333333333,0.0208333333333333,16.12245999999999,0.1,48,1C89Q6,Cluster 1,0.0474268415741675,0.55,0.0208333333333333,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_11,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,11,okay,182.41,182.65001,1.0,0.0,0.0,0.2400100000000122,0.5,1,1C89Q6,Cluster 1,0.0,0.75,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_12,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,12,got it,186.41914,186.81772,0.0,0.0,0.0,0.3985800000000097,0.0,2,1C89Q6,Cluster 1,0.0010090817356205853,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_13,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,13,that's like just the university policy i would love to offer you more i would love to but that's the university policy and i will lose my job if i offer you more than that so we can give you the twenty one months but under stay the me that only six of those months will be paid does that make sense,187.495,202.2137,0.0,0.0,0.0,14.718699999999984,0.4,62,1C89Q6,Cluster 1,0.061553985872855696,0.7,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_14,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,14,mh yeah i do understand that this is like you're trying abide by university guidelines but i would like to request if there is a possibility to appeal or axe for accommodations on this matter because i have been routinely working fourteen hour days that's left me exhausted and creatively drain and in order for me to continue working efficiently post my article i do request that i get this time off and compensated for or else i think the added stress might also be detrimental to my work ethic after i returned to the university i've i also wanna know that i've not only published multiple award winning papers in my field but i've also built up a portfolio of patents that are considerable that are out that are of considerable value which is very like crucial to my career and i feel that working these long hard days have and what has helped me be so successful in my career and i would love to take this twenty one month break medical and i've accepted a nine month in invitation to the institute of advanced studies,203.43,302.43964,0.0,0.0,0.0,99.00964,0.1442708333333333,188,1C89Q6,Cluster 1,0.18869828456104945,0.5721354166666667,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_15,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,15,and nine months of,304.76596,305.82327,0.0,0.0,0.0,1.0573099999999729,0.0,4,1C89Q6,Cluster 1,0.0030272452068617556,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_16,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,16,no so it would be nine months at the institution and then additional twelve months traveling and in order for me to make accommodations to stay at the university or at the institution un requesting or at least the area i'm requesting for this s end of five hundred thousand dollars in order to cover expenses such as like my living insurance food maintenance,307.23633,354.56,0.0,0.0,0.0,47.32366999999999,-0.15,64,1C89Q6,Cluster 1,0.06357214934409687,0.425,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_16,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,16,i,353.73114,353.89093,1.0,0.0,0.0,0.1597900000000436,0.0,1,1C89Q6,Cluster 1,0.0,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_Both_B_16,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,Both,B,16,okay,354.29044,354.53012,0.0,1.0,1.0,0.2396800000000212,0.5,1,1C89Q6,Cluster 1,0.0,0.75,1.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_17,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,17,yes i understand so i i don't really think that in any case nine months of living and expenses will cost five hundred thousand dollars so i while i really understand that we want to get you to this twenty month twenty one months of article that is the absolute goal we can make that happen and what we can do to have your compensation increased as we can offer more for the cost for the price of the of the portfolio we can increase the our offer for that so like i said the maximum amount we can pay you for the sa valuable is six months ten ten thousand dollars per month but we can to increase that compensation because obviously you need to be able to support yourself during those that those months we can like i said increase the cost of the portfolio by what we can raise it to one hundred and seventy five thousand from one hundred thousand does that seem more reasonable to you,355.32913,419.1992,0.0,0.0,0.0,63.87007,0.23,171,1C89Q6,Cluster 1,0.1715438950554995,0.615,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_18,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,18,yeah one hundred and seventy five thousand does sound very appealing and reasonable,419.57333,423.33673,0.0,0.0,0.0,3.76339999999999,0.4166666666666667,13,1C89Q6,Cluster 1,0.012108980827447022,0.7083333333333334,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_19,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,19,okay,423.59015,423.74982,0.0,0.0,0.0,0.1596700000000055,0.5,1,1C89Q6,Cluster 1,0.0,0.75,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_20,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,20,i to thank you so much for seeing this but i do wanna point out that i do plan on returning to the university after my sa cervical and,424.42865,442.48425,0.0,0.0,0.0,18.05559999999997,0.2,29,1C89Q6,Cluster 1,0.02825428859737639,0.6,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_Both_B_20,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,Both,B,20,wonderful that's,424.62802,442.43137,0.0,1.0,1.0,17.803350000000023,1.0,2,1C89Q6,Cluster 1,0.0010090817356205853,1.0,1.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_Both_A_20,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,Both,A,20,wanted,424.66745,424.82663,0.0,1.0,1.0,0.1591800000000489,0.0,1,1C89Q6,Cluster 1,0.0,0.5,1.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_20,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,20,okay,441.23712,441.39636,1.0,0.0,0.0,0.1592400000000111,0.5,1,1C89Q6,Cluster 1,0.0,0.75,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_21,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,21,great news,442.43137,442.90906,0.0,0.0,0.0,0.4776899999999955,0.8,2,1C89Q6,Cluster 1,0.0010090817356205853,0.9,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_22,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,22,continuing like my work at my current pace just like poses like a serious risk and,443.2616,450.31152,0.0,0.0,0.0,7.049919999999986,-0.1666666666666666,16,1C89Q6,Cluster 1,0.015136226034308779,0.4166666666666667,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_22,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,22,yes,449.3579,449.59674,1.0,0.0,0.0,0.2388400000000388,0.0,1,1C89Q6,Cluster 1,0.0,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_23,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,23,we can i would i would love to discuss options for decreasing your workload while you're here in order to be able to support your health and longevity better so maybe we can get you set up with some more grad students who you don't have to pay for you you you don't need to use your own funding to pay for those grad students and they can help with your research and with your grading as a as a faculty here in order to decrease your workload would that be reasonable would that would that sorry would that be like helpful for you,454.86514,484.89923,0.0,0.0096153846153846,0.0096153846153846,30.034089999999992,0.3285714285714286,104,1C89Q6,Cluster 1,0.10393541876892028,0.6642857142857144,0.0096153846153846,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_23,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,23,that,455.46063,455.96063,1.0,0.0,0.0,0.5,0.0,1,1C89Q6,Cluster 1,0.0,0.5,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_24,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,24,so what benefits with these grad students like be able to provide in in addition how can i assure that they would be able to like efficiently keep up with the pace and like the quality of my research given that like like they may still be in school and taking classes and how can i ensure that it's not going to take away from my time of effectively like researching due to like pretend like having to train them onboard them get them acclimated to like the lab environment and more like how could you please explain like that process,487.72296,526.7617,0.0,0.0,0.0,39.03874000000002,0.395,101,1C89Q6,Cluster 1,0.10090817356205853,0.6975,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_25,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,25,yeah well i mean having grad students work under you is a very standard part of research and it's very frequently what is done what professors do and you obviously would be able to choose which grad students work under you to and have a process vetting them to make sure that you think that they're qualified to do the kind of work that you're expecting them to do because you you obviously understand your own standards and your own work the best out of anyone and grad students yes they're in classes but especially like once their grad students a big part of their work is actually research so that will be what their principal job is essentially and so it's not like their school work is going to be d distracting from their research because their research their school work and that should significantly lighten in your load because you can delegate tasks in both research and grading to grad students because they're trained to do that,526.79297,594.18,0.0,0.0,0.0,67.38702999999998,0.24953125,169,1C89Q6,Cluster 1,0.16952573158425832,0.624765625,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_26,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,26,okay got it and you said this would be like at no cost,595.565,601.325,0.0,0.0,0.0,5.759999999999991,0.5,13,1C89Q6,Cluster 1,0.012108980827447022,0.75,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_27,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,27,so the university you can pay for it i'm saying that it wouldn't come out of your own funding,602.82654,607.0435,0.0,0.0,0.0,4.216959999999972,0.6,19,1C89Q6,Cluster 1,0.018163471241170535,0.8,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_28,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,28,okay got it and then as for like training them and getting them board with the research like did you also touch on like how that would go,607.65594,619.1387,0.0,0.0,0.0,11.482759999999985,0.5,28,1C89Q6,Cluster 1,0.027245206861755803,0.75,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_B_B_29,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,B,29,so yeah i mean it unless if you have other people in your lab who are able to to to train them in a way that you see fit that kind of would would like you would have to train them just because like you're if you're doing the research right now and want them to be able to do it in the way that you want you kinda of have to communicate that to them but in the long term it will definitely lighten in your loan because you'll have more people who are able to complete the tasks that right now only you're able to complete,621.6546,652.8926,0.0,0.0,0.0,31.238000000000056,0.2364955357142857,108,1C89Q6,Cluster 1,0.10797174571140263,0.6182477678571429,0.0,2,Stage 3
20240521_1823_WBLMay1C89Q6_A_A_30,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,A,30,mh oh my i got it and then given that i'm requesting to go on cervical like for this period of time how would recruiting if these grad students didn't go like would we start i like depending on which program that the students are in i think it would like affect whether we like recruit for them now or when i come back and also would i'd be given like a team to help like interview them and get them like into the lab just to make sure that like we're recruiting like the the right peep got students that are the right fit for this lab,653.4295,705.21454,0.0,0.0,0.0,51.785040000000095,0.2942857142857143,108,1C89Q6,Cluster 1,0.10797174571140263,0.6471428571428571,0.0,2,Stage 3
